order_id,date,customer_id,customer_name,age,gender,region,category,product,quantity,unit_price,discount_pct,payment_method,order_status,rating,year,months,day
ORD07520,2023-01-06,CUST1266,Priya,31,F,East,Electronics,Phone,10,2838.27,0,Net Banking,Delivered,4.5,2023,1,6
ORD07521,2022-05-31,CUST1065,Suresh,42,M,Central,Food,Rice 5kg,4,2969.75,20,Credit Card,Cancelled,5.0,2022,5,31
ORD07522,2023-03-31,CUST0378,Rahul,35,M,North,Clothing,Saree,9,2542.57,5,Net Banking,Returned,2.4,2023,3,31
ORD07523,2023-04-21,CUST2014,Pooja,27,F,East,Electronics,Laptop,3,1275.06,0,UPI,Returned,3.3,2023,4,21
ORD07524,2022-02-27,CUST1767,Divya,20,F,East,Books,Textbook,2,3623.43,0,Debit Card,Delivered,3.6,2022,2,27
ORD07525,2023-04-28,CUST0950,Divya,24,F,West,Food,Spices Pack,10,1544.74,15,UPI,Cancelled,3.2,2023,4,28
ORD07526,2023-07-15,CUST1032,Pooja,48,F,East,Electronics,Phone,7,186.74,15,Cash,Cancelled,0.0,2023,7,15
ORD07527,2022-08-23,CUST0351,Divya,38,F,South,Sports,Cricket Bat,6,1472.47,15,Credit Card,Pending,4.8,2022,8,23
ORD07528,2022-08-11,CUST0663,Dev,63,M,Central,Furniture,Table,8,2349.16,10,Credit Card,Pending,3.4,2022,8,11
ORD07529,2023-05-13,CUST2155,Ritu,58,F,West,Furniture,Bed Frame,6,433.57,15,Debit Card,Pending,1.1,2023,5,13
ORD07530,2023-01-09,CUST2181,Dev,35,M,North,Clothing,Saree,5,255.46,5,Credit Card,Returned,1.7,2023,1,9
ORD07531,2023-05-28,CUST1015,Kavya,31,F,East,Clothing,Jacket,5,1634.53,15,Credit Card,Cancelled,4.0,2023,5,28
ORD07532,2023-04-11,CUST2185,Priya,44,F,Central,Furniture,Bookshelf,4,2631.61,15,Net Banking,Cancelled,2.9,2023,4,11
ORD07533,2022-01-13,CUST0760,Rohan,63,M,West,Books,Self-Help,2,3625.04,5,Net Banking,Cancelled,1.6,2022,1,13
ORD07534,2022-08-08,CUST2601,Vijay,18,M,West,Furniture,Bookshelf,8,784.16,5,UPI,Cancelled,4.4,2022,8,8
ORD07535,2023-04-28,CUST1812,Dev,42,M,Central,Toys,Board Game,2,2867.43,10,Net Banking,Delivered,4.5,2023,4,28
ORD07536,2023-09-18,CUST0246,Amit,56,M,South,Furniture,Bed Frame,3,4328.99,0,UPI,Pending,2.0,2023,9,18
ORD07537,2023-06-19,CUST0407,Rahul,43,M,South,Food,Biscuits,7,2683.72,0,Cash,Returned,2.7,2023,6,19
ORD07538,2023-08-08,CUST0905,Priya,29,F,Central,Electronics,Phone,7,507.25,15,UPI,Delivered,4.0,2023,8,8
ORD07539,2022-12-29,CUST1943,Meera,29,F,Central,Furniture,Chair,1,4069.77,10,Debit Card,Cancelled,2.7,2022,12,29
ORD07540,2022-08-18,CUST1246,Asha,65,F,North,Toys,Doll,1,4914.53,20,Net Banking,Pending,2.7,2022,8,18
ORD07541,2023-07-05,CUST1508,Arjun,22,M,West,Books,Self-Help,6,1990.29,5,Credit Card,Pending,2.4,2023,7,5
ORD07542,2022-04-29,CUST2339,Sneha,19,F,East,Clothing,Jacket,2,4088.21,20,Cash,Delivered,1.2,2022,4,29
ORD07543,2022-04-27,CUST2312,Priya,32,F,East,Electronics,Tablet,5,1339.19,20,Credit Card,Returned,2.8,2022,4,27
ORD07544,2023-11-28,CUST0864,Priya,64,F,South,Electronics,Headphones,6,2588.24,20,Net Banking,Returned,3.3,2023,11,28
ORD07545,2023-08-23,CUST0638,Nikhil,56,M,North,Clothing,Kurta,1,2410.34,15,Credit Card,Cancelled,4.7,2023,8,23
ORD07546,2022-09-12,CUST2401,Kavya,25,F,West,Books,Cookbook,5,817.97,5,Cash,Cancelled,2.7,2022,9,12
ORD07547,2023-10-04,CUST2119,Karan,59,M,West,Clothing,Saree,7,2538.46,15,Net Banking,Delivered,2.3,2023,10,4
ORD07548,2022-12-20,CUST2831,Sneha,51,F,East,Food,Spices Pack,5,755.64,10,Cash,Returned,3.3,2022,12,20
ORD07549,2022-01-30,CUST1456,Divya,50,F,East,Food,Dal 2kg,6,2800.75,10,Debit Card,Returned,2.1,2022,1,30
ORD07550,2023-03-28,CUST2350,Nikhil,24,M,East,Furniture,Chair,6,4752.05,5,Debit Card,Pending,1.6,2023,3,28
ORD07551,2023-01-17,CUST2341,Arjun,20,M,East,Books,Novel,7,670.64,20,Net Banking,Pending,2.1,2023,1,17
ORD07552,2023-09-22,CUST1540,Sneha,55,F,West,Toys,Board Game,6,4543.35,10,Credit Card,Delivered,2.8,2023,9,22
ORD07553,2023-11-22,CUST0914,Suresh,38,M,North,Toys,Board Game,1,1698.32,20,UPI,Returned,3.8,2023,11,22
ORD07554,2023-02-10,CUST0497,Asha,22,F,Central,Toys,RC Car,4,3163.44,20,Credit Card,Returned,4.9,2023,2,10
ORD07555,2023-07-21,CUST1436,Ritu,33,F,North,Clothing,Saree,6,2037.26,20,Debit Card,Returned,2.6,2023,7,21
ORD07556,2023-09-27,CUST2694,Nisha,47,F,Central,Books,Self-Help,5,3709.13,5,Cash,Returned,4.9,2023,9,27
ORD07557,2022-05-15,CUST0697,Asha,37,F,Central,Electronics,Phone,2,1393.85,10,Cash,Cancelled,0.0,2022,5,15
ORD07558,2022-01-15,CUST2588,Asha,30,F,South,Food,Biscuits,5,3071.64,0,Cash,Cancelled,4.5,2022,1,15
ORD07559,2022-06-09,CUST0710,Amit,58,M,East,Books,Comics,6,1934.06,15,Credit Card,Cancelled,4.3,2022,6,9
ORD07560,2023-09-21,CUST1222,Divya,61,F,East,Books,Comics,4,3258.34,0,Credit Card,Pending,3.2,2023,9,21
ORD07561,2023-02-27,CUST1291,Pooja,27,F,East,Books,Comics,2,1833.03,10,Cash,Delivered,3.2,2023,2,27
ORD07562,2022-11-08,CUST1939,Amit,52,M,South,Furniture,Bookshelf,4,4955.83,0,Debit Card,Delivered,2.6,2022,11,8
ORD07563,2022-08-21,CUST0394,Dev,21,M,South,Clothing,Kurta,5,3731.83,0,UPI,Delivered,3.5,2022,8,21
ORD07564,2022-03-10,CUST1938,Vijay,26,M,South,Toys,RC Car,6,3014.51,15,Cash,Pending,3.2,2022,3,10
ORD07565,2022-09-08,CUST0408,Rahul,42,M,West,Clothing,Jeans,7,2428.32,20,Credit Card,Returned,3.7,2022,9,8
ORD07566,2022-07-07,CUST2965,Asha,30,F,South,Toys,LEGO Set,2,3153.64,20,Debit Card,Returned,3.3,2022,7,7
ORD07567,2023-10-07,CUST2193,Karan,32,M,East,Food,Dal 2kg,5,1507.28,10,UPI,Delivered,2.0,2023,10,7
ORD07568,2023-09-07,CUST1723,Suresh,25,M,North,Clothing,Saree,8,2788.22,15,Cash,Delivered,4.8,2023,9,7
ORD07569,2022-11-11,CUST1708,Ravi,51,M,Central,Food,Spices Pack,5,618.57,0,Credit Card,Cancelled,4.5,2022,11,11
ORD07570,2022-09-18,CUST2174,Arjun,55,M,North,Toys,Puzzle,7,394.33,10,Net Banking,Pending,3.8,2022,9,18
ORD07571,2022-03-03,CUST0445,Arjun,45,M,Central,Sports,Football,1,362.64,0,Debit Card,Pending,4.1,2022,3,3
ORD07572,2023-07-29,CUST2669,Rohan,52,M,East,Electronics,Smartwatch,6,4437.62,15,Net Banking,Pending,2.9,2023,7,29
ORD07573,2023-12-04,CUST1297,Sneha,49,F,North,Toys,LEGO Set,9,2482.52,10,Cash,Returned,3.6,2023,12,4
ORD07574,2022-08-30,CUST1437,Nisha,57,F,West,Sports,Badminton Set,3,2303.41,0,Net Banking,Delivered,0.0,2022,8,30
ORD07575,2022-10-28,CUST0807,Amit,64,M,North,Food,Spices Pack,2,4543.6,5,UPI,Delivered,1.4,2022,10,28
ORD07576,2023-04-26,CUST1783,Suresh,48,M,South,Furniture,Bookshelf,8,3337.85,10,Debit Card,Cancelled,2.2,2023,4,26
ORD07577,2022-08-24,CUST2577,Rahul,62,M,West,Electronics,Phone,3,205.73,15,Net Banking,Delivered,0.0,2022,8,24
ORD07578,2022-05-09,CUST1562,Vijay,44,M,North,Toys,Board Game,1,1520.31,10,Net Banking,Returned,4.5,2022,5,9
ORD07579,2023-06-27,CUST2162,Nisha,29,F,South,Clothing,Jacket,6,2468.89,15,Net Banking,Cancelled,1.9,2023,6,27
ORD07580,2022-07-19,CUST2083,Ravi,54,M,North,Sports,Badminton Set,4,1039.94,5,Credit Card,Delivered,4.8,2022,7,19
ORD07581,2023-11-23,CUST2712,Rohan,37,M,West,Electronics,Smartwatch,4,2809.57,15,Cash,Returned,1.3,2023,11,23
ORD07582,2023-09-17,CUST0431,Vijay,18,M,South,Electronics,Headphones,4,3202.91,20,UPI,Pending,1.9,2023,9,17
ORD07583,2022-02-27,CUST2669,Nisha,58,F,South,Electronics,Laptop,5,4647.24,5,Credit Card,Delivered,2.9,2022,2,27
ORD07584,2023-03-28,CUST1776,Vijay,38,M,East,Toys,Board Game,1,320.37,15,UPI,Delivered,3.6,2023,3,28
ORD07585,2023-11-26,CUST2424,Meera,39,F,West,Books,Self-Help,3,905.39,0,UPI,Returned,3.4,2023,11,26
ORD07586,2023-10-12,CUST2138,Vijay,21,M,South,Sports,Dumbbells,10,565.62,5,Credit Card,Returned,0.0,2023,10,12
ORD07587,2023-03-04,CUST0617,Nikhil,46,M,Central,Food,Rice 5kg,2,3641.38,15,Cash,Delivered,3.5,2023,3,4
ORD07588,2022-04-09,CUST0199,Karan,51,M,East,Food,Spices Pack,1,2368.49,15,Debit Card,Pending,2.0,2022,4,9
ORD07589,2022-06-24,CUST2390,Rahul,57,M,North,Electronics,Headphones,7,4663.02,20,Net Banking,Returned,3.8,2022,6,24
ORD07590,2023-01-07,CUST2314,Asha,36,F,West,Electronics,Smartwatch,1,4094.84,20,Cash,Delivered,2.4,2023,1,7
ORD07591,2022-07-12,CUST1084,Meera,57,F,Central,Furniture,Bed Frame,7,962.03,10,Debit Card,Returned,1.4,2022,7,12
ORD07592,2022-06-30,CUST0640,Nisha,23,F,West,Food,Biscuits,6,4951.87,10,Net Banking,Returned,3.5,2022,6,30
ORD07593,2023-04-15,CUST1877,Suresh,30,M,West,Food,Rice 5kg,3,3988.24,20,Cash,Cancelled,4.9,2023,4,15
ORD07594,2023-01-29,CUST2024,Ritu,42,F,North,Sports,Badminton Set,4,711.36,15,Cash,Cancelled,4.2,2023,1,29
ORD07595,2022-09-19,CUST0822,Arjun,38,M,West,Clothing,Saree,10,3568.11,10,Debit Card,Cancelled,0.0,2022,9,19
ORD07596,2022-01-18,CUST2784,Sneha,62,F,South,Sports,Cricket Bat,3,2928.93,5,Credit Card,Delivered,1.3,2022,1,18
ORD07597,2022-04-30,CUST0669,Amit,26,M,East,Toys,RC Car,6,4618.67,0,Net Banking,Cancelled,4.1,2022,4,30
ORD07598,2023-12-31,CUST2255,Anita,53,F,North,Sports,Yoga Mat,5,802.42,10,Net Banking,Pending,4.1,2023,12,31
ORD07599,2023-12-11,CUST1096,Nikhil,33,M,East,Sports,Badminton Set,9,96.01,15,Debit Card,Pending,3.2,2023,12,11
ORD07600,2022-06-03,CUST0283,Ritu,23,F,East,Food,Biscuits,3,3388.43,5,Net Banking,Returned,2.9,2022,6,3
ORD07601,2023-10-26,CUST0807,Pooja,38,F,East,Clothing,T-Shirt,9,3385.44,15,Cash,Delivered,2.2,2023,10,26
ORD07602,2023-01-24,CUST2846,Nikhil,19,M,Central,Furniture,Bookshelf,2,927.9,0,Net Banking,Returned,1.9,2023,1,24
ORD07603,2022-05-27,CUST1742,Asha,18,F,South,Toys,Puzzle,10,805.22,0,Debit Card,Delivered,3.5,2022,5,27
ORD07604,2022-10-31,CUST2373,Sneha,23,F,East,Electronics,Tablet,3,1891.36,15,Cash,Pending,1.7,2022,10,31
ORD07605,2023-06-24,CUST2288,Anita,26,F,West,Sports,Cricket Bat,10,3982.93,15,Cash,Pending,4.6,2023,6,24
ORD07606,2022-07-06,CUST0498,Sneha,62,F,East,Clothing,Jeans,7,603.63,0,UPI,Returned,1.1,2022,7,6
ORD07607,2022-01-10,CUST0848,Anita,58,F,West,Electronics,Laptop,2,269.48,20,Credit Card,Cancelled,4.5,2022,1,10
ORD07608,2023-06-13,CUST2373,Arjun,51,M,South,Clothing,Kurta,3,4538.23,20,Net Banking,Pending,1.5,2023,6,13
ORD07609,2022-07-29,CUST2550,Anita,49,F,North,Clothing,Jeans,1,2333.79,15,Net Banking,Pending,0.0,2022,7,29
ORD07610,2023-05-22,CUST1638,Divya,32,F,West,Clothing,Kurta,4,2224.29,15,Net Banking,Returned,4.6,2023,5,22
ORD07611,2022-05-25,CUST0272,Kavya,51,F,Central,Toys,Doll,6,4823.49,15,Credit Card,Pending,2.1,2022,5,25
ORD07612,2023-06-13,CUST1518,Rahul,41,M,South,Sports,Badminton Set,7,3744.11,20,UPI,Delivered,1.5,2023,6,13
ORD07613,2023-04-17,CUST2132,Karan,62,M,Central,Books,Cookbook,3,4378.1,0,Debit Card,Cancelled,2.9,2023,4,17
ORD07614,2022-10-27,CUST1609,Sneha,58,F,South,Toys,Puzzle,6,3754.49,20,Cash,Pending,2.6,2022,10,27
ORD07615,2023-02-01,CUST2861,Ritu,48,F,North,Furniture,Table,3,2327.91,15,UPI,Cancelled,4.1,2023,2,1
ORD07616,2022-07-23,CUST1715,Dev,44,M,East,Electronics,Laptop,10,422.03,10,Cash,Delivered,1.6,2022,7,23
ORD07617,2022-03-31,CUST0602,Amit,21,M,North,Sports,Dumbbells,6,605.94,5,Credit Card,Delivered,2.6,2022,3,31
ORD07618,2023-09-17,CUST2164,Asha,61,F,North,Furniture,Bed Frame,8,833.57,0,Credit Card,Delivered,2.5,2023,9,17
ORD07619,2023-05-07,CUST2908,Suresh,30,M,Central,Food,Cooking Oil,1,1347.15,10,Net Banking,Delivered,3.0,2023,5,7
ORD07620,2022-10-19,CUST1003,Meera,41,F,North,Furniture,Bed Frame,10,94.5,15,Cash,Delivered,3.8,2022,10,19
ORD07621,2023-08-16,CUST0282,Rohan,37,M,Central,Clothing,T-Shirt,3,4000.35,5,Net Banking,Cancelled,4.3,2023,8,16
ORD07622,2023-02-11,CUST2679,Suresh,58,M,East,Electronics,Laptop,7,160.81,20,Debit Card,Delivered,2.4,2023,2,11
ORD07623,2022-11-26,CUST0821,Asha,58,F,Central,Furniture,Bed Frame,2,3281.08,20,Net Banking,Pending,3.3,2022,11,26
ORD07624,2022-04-27,CUST1350,Nikhil,62,M,Central,Electronics,Tablet,9,3170.92,20,Cash,Returned,1.2,2022,4,27
ORD07625,2022-04-18,CUST1418,Amit,49,M,North,Clothing,Jacket,10,655.71,15,UPI,Pending,4.3,2022,4,18
ORD07626,2022-07-18,CUST2401,Rohan,32,M,Central,Clothing,Kurta,9,1319.71,20,Cash,Returned,1.4,2022,7,18
ORD07627,2022-07-04,CUST2645,Anita,59,F,West,Food,Biscuits,1,4763.07,15,Credit Card,Cancelled,2.7,2022,7,4
ORD07628,2023-05-07,CUST1582,Karan,41,M,West,Furniture,Table,7,4376.54,10,UPI,Pending,4.5,2023,5,7
ORD07629,2023-12-05,CUST2426,Vijay,61,M,South,Sports,Football,5,278.33,5,Cash,Cancelled,1.1,2023,12,5
ORD07630,2022-04-29,CUST1394,Vijay,28,M,North,Furniture,Bookshelf,10,3386.16,20,Cash,Cancelled,1.7,2022,4,29
ORD07631,2022-07-29,CUST1752,Sneha,59,F,Central,Books,Comics,4,2861.88,10,UPI,Delivered,4.7,2022,7,29
ORD07632,2023-06-03,CUST2293,Nikhil,59,M,North,Toys,RC Car,9,1932.51,10,UPI,Delivered,1.9,2023,6,3
ORD07633,2022-02-05,CUST1595,Ravi,44,M,South,Clothing,Saree,8,1809.42,20,Cash,Cancelled,0.0,2022,2,5
ORD07634,2023-10-26,CUST0519,Anita,23,F,North,Books,Textbook,2,102.14,0,UPI,Cancelled,2.0,2023,10,26
ORD07635,2023-01-14,CUST2910,Amit,29,M,East,Toys,Puzzle,2,2024.96,10,Credit Card,Cancelled,1.5,2023,1,14
ORD07636,2022-01-31,CUST0586,Dev,48,M,Central,Books,Comics,2,3244.21,10,Cash,Delivered,4.9,2022,1,31
ORD07637,2023-12-26,CUST2308,Nikhil,28,M,South,Sports,Badminton Set,3,1279.08,10,Credit Card,Delivered,3.8,2023,12,26
ORD07638,2022-06-18,CUST0441,Vijay,26,M,North,Toys,RC Car,1,3702.13,15,Debit Card,Cancelled,4.0,2022,6,18
ORD07639,2023-08-27,CUST1330,Meera,39,F,West,Books,Textbook,8,55.17,0,UPI,Cancelled,4.3,2023,8,27
ORD07640,2022-04-26,CUST0115,Rohan,47,M,West,Sports,Cricket Bat,5,3825.86,5,Debit Card,Pending,3.2,2022,4,26
ORD07641,2023-10-20,CUST0799,Arjun,37,M,North,Food,Cooking Oil,3,3727.9,15,Debit Card,Returned,0.0,2023,10,20
ORD07642,2022-12-13,CUST0483,Anita,36,F,East,Clothing,Jeans,10,2296.76,10,Cash,Delivered,0.0,2022,12,13
ORD07643,2023-10-16,CUST1701,Karan,36,M,South,Sports,Yoga Mat,5,3086.06,20,Debit Card,Delivered,3.8,2023,10,16
ORD07644,2022-02-26,CUST0014,Vijay,51,M,South,Toys,Puzzle,2,1474.18,10,UPI,Pending,2.3,2022,2,26
ORD07645,2023-10-17,CUST0705,Vijay,45,M,South,Sports,Cricket Bat,10,4929.48,20,Net Banking,Returned,3.4,2023,10,17
ORD07646,2023-08-14,CUST0105,Meera,27,F,Central,Clothing,Jeans,6,2833.24,5,Debit Card,Returned,4.6,2023,8,14
ORD07647,2022-09-27,CUST0567,Nisha,51,F,West,Furniture,Chair,9,4445.82,15,Debit Card,Returned,4.6,2022,9,27
ORD07648,2022-04-03,CUST1079,Kavya,32,F,Central,Clothing,Jacket,8,4048.37,15,Cash,Returned,2.2,2022,4,3
ORD07649,2022-10-30,CUST2295,Priya,60,F,West,Furniture,Bed Frame,10,2425.42,10,Credit Card,Cancelled,2.7,2022,10,30
ORD07650,2023-09-20,CUST1842,Ritu,23,F,West,Electronics,Smartwatch,6,4284.72,5,Debit Card,Cancelled,3.2,2023,9,20
ORD07651,2022-04-28,CUST2654,Kavya,52,F,West,Clothing,T-Shirt,8,3217.44,20,UPI,Cancelled,4.1,2022,4,28
ORD07652,2022-11-06,CUST1278,Divya,49,F,East,Books,Comics,9,3329.27,20,Debit Card,Pending,1.3,2022,11,6
ORD07653,2023-11-14,CUST0650,Priya,43,F,East,Toys,RC Car,1,2899.83,20,Cash,Cancelled,4.5,2023,11,14
ORD07654,2022-07-05,CUST0481,Vijay,27,M,Central,Books,Comics,9,1597.96,10,UPI,Pending,5.0,2022,7,5
ORD07655,2023-06-18,CUST2303,Amit,33,M,East,Furniture,Bed Frame,6,1841.35,20,Cash,Cancelled,4.0,2023,6,18
ORD07656,2022-09-01,CUST0993,Vijay,30,M,North,Food,Rice 5kg,1,1785.86,20,Credit Card,Returned,2.7,2022,9,1
ORD07657,2022-03-20,CUST1885,Meera,53,F,North,Electronics,Headphones,3,4957.88,15,Debit Card,Cancelled,4.0,2022,3,20
ORD07658,2022-07-10,CUST0214,Vijay,36,M,West,Books,Novel,2,1812.99,0,Debit Card,Returned,4.2,2022,7,10
ORD07659,2023-03-14,CUST0842,Rahul,43,M,South,Books,Novel,3,3683.17,5,Cash,Cancelled,4.1,2023,3,14
ORD07660,2023-01-26,CUST2033,Dev,24,M,South,Food,Dal 2kg,7,3756.82,0,Credit Card,Returned,3.6,2023,1,26
ORD07661,2022-05-05,CUST0794,Kavya,53,F,North,Sports,Badminton Set,2,911.64,5,UPI,Delivered,0.0,2022,5,5
ORD07662,2023-11-14,CUST0120,Ravi,58,M,South,Sports,Yoga Mat,4,2391.14,0,Credit Card,Delivered,4.9,2023,11,14
ORD07663,2022-06-24,CUST1754,Karan,44,M,East,Sports,Cricket Bat,10,3057.03,20,Net Banking,Delivered,4.0,2022,6,24
ORD07664,2023-01-13,CUST1933,Sneha,22,F,West,Sports,Badminton Set,1,1046.46,20,Net Banking,Pending,1.9,2023,1,13
ORD07665,2023-11-03,CUST2606,Ravi,22,M,Central,Furniture,Table,9,1254.43,5,Credit Card,Pending,4.4,2023,11,3
ORD07666,2023-12-27,CUST0322,Anita,28,F,West,Sports,Dumbbells,4,170.64,5,UPI,Cancelled,1.1,2023,12,27
ORD07667,2023-10-10,CUST1557,Karan,65,M,South,Food,Rice 5kg,10,4050.94,10,Credit Card,Pending,2.8,2023,10,10
ORD07668,2023-02-14,CUST2588,Meera,36,F,South,Furniture,Sofa,8,3052.13,15,Debit Card,Cancelled,2.3,2023,2,14
ORD07669,2022-10-14,CUST2627,Sneha,23,F,Central,Food,Rice 5kg,3,3829.29,20,UPI,Returned,1.3,2022,10,14
ORD07670,2022-03-31,CUST0015,Vijay,20,M,Central,Food,Cooking Oil,9,3451.5,5,UPI,Cancelled,2.1,2022,3,31
ORD07671,2023-09-11,CUST0964,Rohan,21,M,East,Toys,RC Car,2,3474.08,20,Debit Card,Returned,2.3,2023,9,11
ORD07672,2023-08-28,CUST2913,Sneha,19,F,North,Electronics,Tablet,6,281.86,5,Credit Card,Cancelled,3.8,2023,8,28
ORD07673,2022-09-21,CUST0161,Amit,46,M,South,Sports,Yoga Mat,5,229.55,15,UPI,Pending,3.9,2022,9,21
ORD07674,2022-10-17,CUST0793,Sneha,58,F,North,Electronics,Phone,3,2949.51,20,Debit Card,Pending,4.9,2022,10,17
ORD07675,2022-09-04,CUST0352,Pooja,40,F,West,Books,Novel,8,374.15,15,Credit Card,Delivered,3.7,2022,9,4
ORD07676,2023-06-06,CUST0658,Rohan,22,M,North,Sports,Badminton Set,8,2051.46,20,UPI,Returned,2.8,2023,6,6
ORD07677,2023-08-27,CUST2254,Nikhil,46,M,South,Sports,Cricket Bat,1,4653.52,15,UPI,Returned,1.4,2023,8,27
ORD07678,2022-05-09,CUST1795,Pooja,47,F,North,Toys,LEGO Set,2,3974.86,0,UPI,Cancelled,1.9,2022,5,9
ORD07679,2022-04-10,CUST2939,Rohan,31,M,West,Electronics,Phone,4,3939.9,20,Cash,Delivered,3.3,2022,4,10
ORD07680,2022-02-21,CUST2998,Divya,35,F,East,Clothing,Jeans,3,4529.03,0,Credit Card,Returned,4.0,2022,2,21
ORD07681,2022-05-13,CUST2076,Nikhil,36,M,West,Toys,Board Game,5,2747.67,15,Cash,Pending,2.0,2022,5,13
ORD07682,2022-12-26,CUST1583,Sneha,61,F,South,Furniture,Bookshelf,2,1311.11,5,Cash,Delivered,5.0,2022,12,26
ORD07683,2023-03-20,CUST1597,Sneha,42,F,North,Furniture,Table,2,715.37,10,UPI,Cancelled,4.8,2023,3,20
ORD07684,2023-03-01,CUST0253,Divya,38,F,South,Electronics,Tablet,3,4907.63,15,Cash,Returned,3.5,2023,3,1
ORD07685,2023-07-04,CUST0465,Suresh,39,M,West,Clothing,T-Shirt,1,3012.12,20,UPI,Pending,3.4,2023,7,4
ORD07686,2023-06-07,CUST2833,Ravi,61,M,South,Clothing,Kurta,9,518.81,0,Debit Card,Returned,2.6,2023,6,7
ORD07687,2023-04-22,CUST1696,Amit,36,M,Central,Electronics,Headphones,3,933.98,20,Debit Card,Cancelled,4.1,2023,4,22
ORD07688,2022-02-01,CUST1359,Suresh,32,M,Central,Books,Self-Help,4,3865.67,5,Net Banking,Pending,2.4,2022,2,1
ORD07689,2023-11-29,CUST2024,Priya,35,F,North,Clothing,Saree,9,2087.9,10,Net Banking,Delivered,2.7,2023,11,29
ORD07690,2022-04-02,CUST2272,Suresh,39,M,East,Toys,RC Car,7,2838.54,10,Cash,Returned,4.0,2022,4,2
ORD07691,2022-12-09,CUST1058,Arjun,53,M,Central,Food,Rice 5kg,1,4232.43,20,Credit Card,Delivered,1.3,2022,12,9
ORD07692,2023-05-05,CUST1033,Rohan,37,M,South,Food,Cooking Oil,5,2989.44,20,Debit Card,Delivered,1.9,2023,5,5
ORD07693,2023-09-27,CUST1306,Ritu,48,F,East,Clothing,Saree,8,1795.11,10,Cash,Cancelled,2.7,2023,9,27
ORD07694,2023-11-17,CUST1655,Amit,18,M,South,Toys,Doll,4,3829.26,20,Credit Card,Pending,4.0,2023,11,17
ORD07695,2023-11-18,CUST1692,Karan,36,M,West,Food,Biscuits,4,3799.89,0,Cash,Delivered,1.4,2023,11,18
ORD07696,2022-03-24,CUST0203,Amit,59,M,West,Books,Textbook,9,1280.8,5,Debit Card,Returned,3.8,2022,3,24
ORD07697,2023-10-11,CUST2480,Anita,20,F,North,Clothing,Jacket,10,114.29,5,Credit Card,Delivered,1.3,2023,10,11
ORD07698,2023-08-26,CUST1897,Vijay,62,M,South,Food,Cooking Oil,2,4018.64,5,Net Banking,Delivered,3.8,2023,8,26
ORD07699,2022-06-25,CUST1487,Suresh,33,M,North,Books,Novel,9,1820.33,5,Cash,Pending,4.6,2022,6,25
ORD07700,2022-07-03,CUST1784,Nisha,20,F,East,Sports,Badminton Set,6,1843.14,0,Credit Card,Delivered,1.9,2022,7,3
ORD07701,2022-02-19,CUST0505,Suresh,26,M,West,Furniture,Sofa,1,2833.15,0,Net Banking,Pending,4.4,2022,2,19
ORD07702,2023-05-10,CUST0145,Asha,55,F,South,Books,Comics,5,4467.9,5,UPI,Pending,4.4,2023,5,10
ORD07703,2022-10-03,CUST2917,Nisha,65,F,South,Clothing,Kurta,8,4183.42,0,UPI,Delivered,1.3,2022,10,3
ORD07704,2023-08-28,CUST1734,Pooja,53,F,East,Books,Cookbook,2,3082.58,5,Net Banking,Delivered,0.0,2023,8,28
ORD07705,2023-07-29,CUST0730,Pooja,59,F,North,Electronics,Laptop,1,250.83,20,Debit Card,Delivered,4.6,2023,7,29
ORD07706,2022-05-02,CUST1053,Kavya,31,F,North,Sports,Dumbbells,7,2934.84,15,Net Banking,Pending,3.3,2022,5,2
ORD07707,2023-12-14,CUST1122,Suresh,50,M,West,Electronics,Phone,6,3366.04,15,Debit Card,Cancelled,0.0,2023,12,14
ORD07708,2023-03-05,CUST2760,Kavya,65,F,North,Books,Comics,8,1018.13,10,Net Banking,Returned,1.7,2023,3,5
ORD07709,2023-07-26,CUST1144,Anita,20,F,Central,Sports,Yoga Mat,6,1283.89,5,Cash,Pending,5.0,2023,7,26
ORD07710,2022-11-30,CUST0368,Suresh,52,M,North,Food,Rice 5kg,4,1187.1,15,Net Banking,Returned,2.6,2022,11,30
ORD07711,2023-10-13,CUST2177,Rahul,56,M,North,Sports,Football,8,252.34,20,Credit Card,Delivered,3.6,2023,10,13
ORD07712,2023-08-12,CUST1554,Sneha,30,F,Central,Sports,Football,5,3924.72,20,Net Banking,Cancelled,1.2,2023,8,12
ORD07713,2023-10-18,CUST1700,Kavya,50,F,South,Sports,Football,4,3283.5,5,Cash,Delivered,1.5,2023,10,18
ORD07714,2023-09-03,CUST0182,Meera,44,F,East,Clothing,T-Shirt,2,2464.73,20,Credit Card,Cancelled,1.3,2023,9,3
ORD07715,2023-04-27,CUST1735,Nisha,36,F,Central,Toys,Board Game,1,3095.17,20,Cash,Cancelled,4.6,2023,4,27
ORD07716,2023-09-21,CUST1684,Rahul,21,M,South,Food,Spices Pack,10,1089.86,0,Credit Card,Delivered,1.5,2023,9,21
ORD07717,2023-07-18,CUST2798,Rohan,22,M,West,Sports,Badminton Set,8,4315.31,10,Net Banking,Delivered,1.0,2023,7,18
ORD07718,2022-08-18,CUST0395,Kavya,28,F,West,Sports,Badminton Set,7,3186.74,5,Net Banking,Pending,4.1,2022,8,18
ORD07719,2022-05-28,CUST2203,Amit,40,M,West,Furniture,Bed Frame,9,3495.83,15,Credit Card,Returned,2.8,2022,5,28
